replicate,r0.5_rho0.0_pooled_main,r0.5_rho0.0_low_main,r0.5_rho0.0_medium_main,r0.5_rho0.0_high_main,r0.5_rho0.0_pooled_control,r0.5_rho0.0_low_control,r0.5_rho0.0_medium_control,r0.5_rho0.0_high_control,r0.5_rho0.5_pooled_main,r0.5_rho0.5_low_main,r0.5_rho0.5_medium_main,r0.5_rho0.5_high_main,r0.5_rho0.5_pooled_control,r0.5_rho0.5_low_control,r0.5_rho0.5_medium_control,r0.5_rho0.5_high_control,r0.5_rho0.9_pooled_main,r0.5_rho0.9_low_main,r0.5_rho0.9_medium_main,r0.5_rho0.9_high_main,r0.5_rho0.9_pooled_control,r0.5_rho0.9_low_control,r0.5_rho0.9_medium_control,r0.5_rho0.9_high_control
211,-0.0605012097880584,-0.0009347079037800854,-0.04770674486803514,-0.10160423280423284,0.23497883856479643,0.2619187197971956,0.23825197304096712,0.20077865309125276,0.13700846106292602,0.19981647831546415,0.14890025066645446,0.0692356876443076,0.03809198352070882,0.06336505068350075,0.0410663746656032,0.02233457179412858,0.1693253295896468,0.26800582929615185,0.17975725026852846,0.08968849447361288,0.002219228025679639,0.006097604259094943,0.002737198903474323,0.0011368687211117216
212,-0.05645483571943555,0.014664181150282396,-0.06446451612903226,-0.10917317761877347,0.2320863257656351,0.25987079817741915,0.24025405928858068,0.19757510692153268,0.1431166629980189,0.2217659467604219,0.14475779376498804,0.07635668973471743,0.04046169118705134,0.06085543573302246,0.039759676405347374,0.022448175279998223,0.17197463729569862,0.2643811563169165,0.18130081976293347,0.0958617057061129,0.0022563797609404593,0.006050576976491681,0.003417188657484471,0.0013828008606828132
213,-0.06439955604883463,0.02584598245369729,-0.06602191272052002,-0.10601564738292009,0.2358845064116349,0.25924975247890536,0.2398298510126664,0.19462138670947807,0.1386501366428815,0.209559313863335,0.13328143133462284,0.0819507425700848,0.038425570307039164,0.06094673318481797,0.040742161172639,0.022742267293254105,0.1817747674636369,0.2669595448798988,0.16596313603322949,0.08960053044252805,0.0023094971353942277,0.00595060180685824,0.0027986478654720842,0.001182876856604842
214,-0.060938326386087566,-0.008188107267780742,-0.054719806763285,-0.10474619289340102,0.232971764553443,0.26104790341593587,0.23850154901716264,0.20000436984153863,0.1306018668804283,0.19605850168350175,0.14545540308747862,0.07775220255575839,0.0382028520667264,0.06371175376112809,0.03888613058647132,0.02201808757430767,0.1703889158969373,0.254055803351578,0.1689793601651187,0.09851444531727328,0.0023973864700596106,0.006497021660304983,0.0029227876799439653,0.001231348224089211
215,-0.050225218455460824,0.028572368421052707,-0.07163243243243242,-0.1063480341880342,0.2303567099247445,0.25721941489361705,0.24313140122041374,0.2004306425630929,0.13556908918662874,0.21689653043585627,0.15215365635356443,0.08451417367734479,0.03861540239949494,0.059312169312169316,0.04020441563037104,0.025093524495158073,0.17571154908777953,0.2765869281045752,0.16669547777088015,0.09904864756379901,0.0022727077566885995,0.007107648416657154,0.0032927864023299114,0.0012085746969428685
216,-0.06685952224413763,0.006893224792178132,-0.0503498583569405,-0.10816066691928762,0.23558730888504253,0.26211014806789457,0.24391198092245925,0.19731256823184123,0.1357857734057633,0.21295145815521987,0.13568150994575048,0.06793052089982399,0.03898512304359317,0.06113492854769026,0.04079776292715295,0.0225212958299667,0.1661792051531356,0.2646208791208791,0.19484051938650868,0.09926473740621648,0.002366543536541702,0.005868939234051643,0.0025531660539922056,0.0013687275060440141
217,-0.05440052894504846,0.013344038061254782,-0.06420044215180543,-0.09416005900792918,0.23658119575209405,0.2603120401146325,0.2398379659189262,0.19959400020269585,0.14404074950829715,0.21793727598566312,0.1359756122181172,0.08156345565749236,0.04082307015514536,0.06044562131730242,0.04234908926689749,0.022954308817762635,0.16775737349584124,0.248857898215466,0.17930962343096235,0.08678944302549625,0.002205533714568334,0.005735886370711284,0.003123408078020657,0.001210938073360833
218,-0.057473242084745635,0.022632450331125764,-0.05451233842538192,-0.10228766025641026,0.23225729828495495,0.26432463422196484,0.2380368120948719,0.2009951081010209,0.14119081771257816,0.21225352112676057,0.14108752499615446,0.0762883385271445,0.03739758539547722,0.058363064927669545,0.0394991533356472,0.022533618537850034,0.1836638380648981,0.25369541484716157,0.1751911042873427,0.11085166931309676,0.0022718130881361487,0.005860954400848353,0.003975536756601842,0.0012392975115094462
219,-0.05757362123044557,0.007410287081339673,-0.07057387057387055,-0.09480982727948298,0.23454333714566314,0.2635468143761487,0.2394517609999665,0.19743298758644787,0.12839715605989188,0.21435064935064935,0.15684233449477358,0.0690539708598399,0.037222026384472764,0.06237191833590139,0.0423678570640962,0.022934843539386143,0.17436230238401604,0.2668505747126437,0.17275836380874987,0.08804980926952624,0.002270640773766548,0.006267500203911418,0.0034199083535141686,0.0012643512816347229
220,-0.05793774875164032,0.008253620008775775,-0.06602720523337316,-0.11109216189456242,0.23345683159063027,0.2633607378516282,0.24273133266960603,0.19829564349850348,0.14056993631740505,0.20832865506456005,0.1455156029279569,0.0757743021914648,0.03801631529804904,0.06057420326737162,0.040068896293973526,0.02205588429663909,0.1746355750436487,0.2503164983164983,0.17041222317899804,0.09233605276042497,0.002283713265110631,0.005945037727291463,0.002330386688831232,0.0013577713044596578
221,-0.06663127042091099,0.0016434061488672658,-0.05874671669793624,-0.09852158834749436,0.2355457416824059,0.25721843423971086,0.23983594387761392,0.1975677381476589,0.1421162843270233,0.21841803479539323,0.14335136415682864,0.07018125811994463,0.03799334595713805,0.06298798798798799,0.042151257154700986,0.023981424805181336,0.1847542555483732,0.26292716319824755,0.1727804137407478,0.09859569783701766,0.0022750862648338,0.006903642133568488,0.002246913107167306,0.001329074038070312
222,-0.05930387026500003,-0.0019125511167033538,-0.06291494632535094,-0.10820620842572061,0.2351903892395792,0.26204868395012865,0.2393571746172902,0.1987557787395983,0.1386467497279833,0.21699371069182394,0.1384497257769653,0.07336677115987461,0.03825656817719256,0.062355739972337496,0.0395568640837458,0.022377873563218385,0.16929053472167854,0.28103154305200345,0.16217566554180726,0.10066115702479338,0.0023616157953068803,0.0060398553350461855,0.004389026991766718,0.0013150007878050176
223,-0.05772222463233698,0.0016885348328646854,-0.060808146463005086,-0.09241345032593531,0.23465308680645652,0.2615607420449178,0.24117626260746586,0.19813965118666746,0.1422085296958698,0.20132820855614977,0.14241629751725557,0.07055592601331598,0.03894281158750606,0.06408326011210423,0.03993973902728351,0.021062076175113454,0.1778039516139791,0.2675007918910358,0.17980123640347448,0.10506407858072228,0.002196166850722308,0.005578969823671752,0.003456878757964646,0.0011042096728537312
224,-0.06250534111949863,0.0010101010101010166,-0.054649350649350614,-0.10446098898334927,0.23194544780420312,0.2599450854818823,0.23468860916572418,0.1990594048655159,0.13385602620925094,0.21216687466571574,0.12977996285370916,0.07370122630992196,0.03986314506335961,0.061751962323390905,0.04157779721621165,0.02409605657626216,0.1793845349094302,0.2711002661934339,0.19123143044006355,0.0945017838299583,0.0022212488665565057,0.005540548844722239,0.003672369682484706,0.0013835104311936772
225,-0.061628803805908294,0.008052981290435357,-0.05425411230856492,-0.09913117185844458,0.2321277486251249,0.262514223492582,0.24074740263722788,0.19562308998302205,0.13571897794650858,0.20938163294184237,0.12865892840560866,0.06846274226555912,0.03946354444308856,0.06131236897274634,0.042165205549760755,0.024401727485438347,0.16669013951318534,0.2762791310650823,0.18094790267204058,0.09603009510453707,0.0024143222278228058,0.005979278985900543,0.004101303773026532,0.0013702611395891347
226,-0.06087916400922341,0.0030422730422730027,-0.06921411764705876,-0.1032266805627931,0.2314037758245606,0.2614008646533498,0.2420448012687085,0.2035447852992941,0.1424777145041855,0.21018276762402088,0.13345512117890637,0.06045735785953177,0.04012979924056377,0.058279610750098215,0.039356974695027525,0.02300411313508361,0.17457252622164407,0.2635109502951818,0.18036640257777328,0.09510966476462197,0.002273925737051777,0.006230877017870517,0.003559617192997463,0.0011746672074006703
227,-0.056166288473846526,0.0056411611823267704,-0.06942815335089261,-0.09823050213675212,0.23208552818050865,0.2610512059804563,0.23803102853859417,0.19928568335442692,0.12894266781907227,0.21408226054570484,0.13495516408633956,0.08382620320855613,0.03955556870981557,0.061568258986067215,0.04074373510912823,0.023398856028264615,0.1745432609848783,0.2798290219265829,0.17676456529821022,0.08821090817106753,0.0030495683023114735,0.006262968591138174,0.002851466715103078,0.001369062763676458
228,-0.05663327900169998,0.007208416470161461,-0.05825679583574317,-0.10579187965861238,0.23314371564145084,0.26220482988250604,0.24093522483168262,0.19763659760473334,0.14265885494073416,0.2292422549517522,0.14300599700149924,0.0870234309623431,0.038556363205995085,0.06364705882352942,0.041740984388795435,0.023222670787112286,0.17597331012474612,0.25791111111111115,0.19361021505376347,0.09970114102919321,0.0022202833008562843,0.006261303963443866,0.002706102110395691,0.001325280111418874
229,-0.05026640244613226,-0.004992784992784993,-0.0568405511811024,-0.1067071361122353,0.23445574170557376,0.26335011956862037,0.2416042660930743,0.19891329021627474,0.13609256145407958,0.2204586648983201,0.14391461087156282,0.08238907849829351,0.040808256910077244,0.06148233578804085,0.04011778519570415,0.022938577177357294,0.16699843664173744,0.26020213089802136,0.18073960758230795,0.10577531649883981,0.0024036992976011577,0.00614043975617937,0.0035481001844794025,0.0014052728218092638
230,-0.061019209167387234,0.010353367562669913,-0.051153799019607815,-0.10071477228493579,0.2322527841680196,0.257291846419327,0.24322810485042673,0.19824776888517,0.1334852829448815,0.20448554913294809,0.13774537727745378,0.07634628523898643,0.03908480687305784,0.0606710431166953,0.039430333613680965,0.023448531947872185,0.17744543732498771,0.2518869155491121,0.1760991715870726,0.09732823136442434,0.0022519236170419517,0.006230142498645768,0.002743661492503449,0.001285197299800471
231,-0.06176346195102511,0.0013746835443038674,-0.06675655616031664,-0.09505572755417954,0.2306676884015,0.26036996996996997,0.23665411746056908,0.19934230453031027,0.1443026010757268,0.18460672917815776,0.1509475465313029,0.08167705690467558,0.03989784826869605,0.0604393098823386,0.03924593441779223,0.022217877668308704,0.17343364160646954,0.2682248879195443,0.17871039958349602,0.0945911026281016,0.002269815580982531,0.006086066051232339,0.0031430287520393396,0.00135056286802376
232,-0.04755382187938295,0.001472712680577859,-0.05205233706385784,-0.10667917180270466,0.2324170647508316,0.2621786344167296,0.2441084746143089,0.19721083065130995,0.13177133199255964,0.21521860060843112,0.13322563835330906,0.07217267854555989,0.03927774396429296,0.06292789529604945,0.04198916603678508,0.02122615859726882,0.17530694869040736,0.27006575514038206,0.17927792373218687,0.08918186407521927,0.0022553379999882654,0.006547587457687347,0.0034101207509235135,0.0013090261717965956
233,-0.048608255832925384,0.01995474574252709,-0.04345874691043189,-0.10146691391762641,0.23274159756544366,0.26423826350328117,0.2376839848424412,0.20098488233102416,0.1396266077600029,0.21685286170474086,0.1306393307789524,0.07222087118231887,0.03765818643284305,0.06080199632620524,0.03927284890440537,0.02248389444752251,0.17675940412216862,0.2630839600650921,0.17183982683982688,0.08456658777564899,0.002037625283305526,0.005786796988298867,0.0031859833121662823,0.0011890912861304836
234,-0.05401878141257388,0.016424242424242397,-0.05677695055587087,-0.10888851754595374,0.23503393989005042,0.26299777878841807,0.2391639360540165,0.20004415271265907,0.13397550801142372,0.20455882352941177,0.1442739378566899,0.06950548777615524,0.040416626120415564,0.06389615118523104,0.040592232612108384,0.022314141856551836,0.17414259277389985,0.266958567228014,0.16980644373932147,0.09771263458816724,0.002362024746821064,0.0063014180281813145,0.003403638246545746,0.0011334483368719075
235,-0.05548793358193202,0.013846153846153786,-0.0655597195357834,-0.09818370241082146,0.2323844197140686,0.2637546272547035,0.23753186043618135,0.19936325641640326,0.13687276236429435,0.20449484536082474,0.13653675044678504,0.08242540274743708,0.040597071104037874,0.060672015054721945,0.040074213583634846,0.022626388657472893,0.16172627066252354,0.2694130165609039,0.19638334638334637,0.09786021711716653,0.0022149648936644097,0.006267584480600746,0.0036549906738458995,0.001318845642355045
236,-0.059342487077316125,0.001912034511826255,-0.05370372904550119,-0.10366666666666668,0.23292033127310224,0.26441666666666663,0.23798047756086177,0.19876733604950794,0.13125759791398728,0.21044005102040816,0.13920213951415203,0.07843872870249016,0.03882554052000984,0.05891421266338903,0.04107220584760412,0.02146372313982733,0.172964847137143,0.2650642461696923,0.17826877414324693,0.08961844330626491,0.0024367468804254305,0.006320723917848985,0.0035748585179897346,0.0012735602799023304
237,-0.06004459957339539,0.042997432605904995,-0.056746821266223074,-0.09893308977741697,0.23630970792786565,0.2638908353309976,0.23338579073612847,0.19675961675961676,0.14597843260188093,0.20230155510480052,0.1386777167649651,0.08033877668720826,0.03853136083063731,0.061645468588302055,0.03979177667476326,0.022622226577306413,0.1686874979667523,0.2745033182344886,0.17953439153439155,0.09867566216891556,0.0023376711057099923,0.00598294879913799,0.0036989160069878374,0.001329822601664938
238,-0.054791642314436007,0.003226999537679076,-0.05574685246302416,-0.09710546745037152,0.23444349253348987,0.25771085313787595,0.24059754271471984,0.19868183137654016,0.1357801288954114,0.21710186976144427,0.14574378082191783,0.07712879673391948,0.039465503760437864,0.05874144279959471,0.040937885457072935,0.022792356426049237,0.1728945205513467,0.27834822773370815,0.17758393435956327,0.08755726579356715,0.0024839796280328487,0.005972430113743543,0.002982435974067766,0.0013218140227037323
239,-0.05498493723849371,-0.00472403776325353,-0.05478666666666662,-0.09655976371572703,0.23317637427729168,0.26416024477255706,0.23773733398917857,0.1984740162882328,0.14649109177542993,0.21220744025622074,0.1336663856098932,0.08060056339940266,0.03965456931002938,0.06259175318028952,0.04021627739794124,0.023462329522657935,0.18100447141488346,0.28119661222020575,0.18113688587372795,0.08863095238095242,0.0022679284582238536,0.006202032947774279,0.003707615580842101,0.0013104607889879352
240,-0.048748196248196235,0.018988318508198543,-0.06728362418473466,-0.10265142981723045,0.2328226070939192,0.26224615384615385,0.23812990863920502,0.19809554082281355,0.13906336369912528,0.21954011461318051,0.13745993031358883,0.06490364025695933,0.04171936596875855,0.061635061282962804,0.04268741218282503,0.02214874237524113,0.17721218941912006,0.2637970293790486,0.17559811827956995,0.09757472729848421,0.002301515094864797,0.006033946314138942,0.0036814275375641366,0.0012007000350017488
241,-0.06014592662585763,0.0032057057057056637,-0.057305817354566135,-0.1054781462326336,0.2322002450551374,0.2638286197859795,0.23817087138964727,0.1989933937614007,0.13938215034522897,0.2204609523809524,0.1395933184951488,0.07612038491751769,0.038305170763581115,0.06061805679534211,0.038939399747564024,0.022446014513310172,0.17342567669741416,0.27080969144750455,0.17219053398058254,0.09398403158458636,0.0021664666425086215,0.005786716826889873,0.0032498127572935832,0.0011024490117332066
242,-0.05405138339920945,0.018102574837764285,-0.06094738594738597,-0.09545278450363197,0.2296715175231698,0.2631208437168702,0.24128567550224594,0.19553469194954898,0.13379142796520266,0.20114678899082572,0.14050249147652769,0.07692971241517864,0.03966531843968979,0.0645090693508918,0.03854919860207278,0.023183260904947607,0.164023754907383,0.25562851491292715,0.1854481517827936,0.08910810481413778,0.002201256477197183,0.005961721083427664,0.0032539200560242516,0.001407883666379785
243,-0.054334628228719456,0.011385556526575025,-0.05986346810249504,-0.10081428571428573,0.23342934130621562,0.26664422670718574,0.2423321108276949,0.20011269434364284,0.13174816849816845,0.20245700245700243,0.14120687285223368,0.07238459716071655,0.03829143224895679,0.0600573654538268,0.04279718754028778,0.02235465472308065,0.17663587749149248,0.267322512393631,0.188347747134264,0.08893344138684332,0.0022721196507206574,0.006051617570734316,0.003916414214006146,0.0013907368571067034
244,-0.057865257909420154,0.017758454106280186,-0.0675456950456951,-0.09348517404383327,0.23235529924215553,0.25974464910770645,0.2367205567715122,0.19931566454390293,0.13322451529417012,0.20237458619811557,0.1486700622524052,0.07814938684503903,0.03777860023430697,0.06094218258280294,0.04214398168026334,0.021905932528736745,0.17092690962085288,0.26915913768822436,0.1796219293756398,0.09769361403097825,0.0024073125009296016,0.006172513075793442,0.004275207074468365,0.0012063816195696433
245,-0.06289725832463713,0.02692810457516337,-0.05724378109452735,-0.10249797289470641,0.2351474852367258,0.2583463874626665,0.23640977585945783,0.19879127268775135,0.1347725546370888,0.2161620626151013,0.1472737392477652,0.08215516180632458,0.03783238023677033,0.06157386845617277,0.04079804157187115,0.022143597730115337,0.17753918500582255,0.27024777933613836,0.16471547697649963,0.10871923971960612,0.0027159445612514183,0.005913126386115693,0.0028606185229330325,0.0011491395417084996
246,-0.06709057709864985,0.022922077922077844,-0.052538110291534906,-0.10113131313131316,0.23500362453972903,0.2575335397316822,0.23916393536886899,0.19803018922006263,0.14846529248994766,0.22704171122994649,0.1316682474828542,0.07801404269893825,0.03933792132821258,0.06146813076431377,0.0391167441934947,0.02213490546451608,0.17229506745928036,0.2752720419534579,0.16954522582963938,0.09442153345149068,0.0022605340356247443,0.005600708790658597,0.00355298422588142,0.0012524543667758355
247,-0.05920176789660486,0.008910528124641937,-0.04586391730022421,-0.10158810068649886,0.23214979464979466,0.2651860915672479,0.23845137614678902,0.199455102367005,0.128509710483726,0.2065560236605813,0.1364921199796645,0.06962812855517633,0.03933464275710883,0.06136224831020989,0.04093150401123375,0.02266098203082131,0.16790790045305032,0.266802828385441,0.18484822361546493,0.11071642540373189,0.002192891660929657,0.005995098571273515,0.0022526730452665997,0.001219276428231707
248,-0.052411266023185715,0.03218615163344973,-0.0650396103896104,-0.10549098270150903,0.23021570134647154,0.2609327528996317,0.23825094762899357,0.19962439405108567,0.14525098208297405,0.22244034900284904,0.12963576158940404,0.0771590899203898,0.03936834277136128,0.06425759549335916,0.041444130385302674,0.02302970808876704,0.1764879980893549,0.26337491643077626,0.17609386773834731,0.09090685392526793,0.0022892974450188543,0.006173584642962807,0.004008306509075889,0.0012565064819968445
249,-0.05718356545850822,-0.0011969468617822332,-0.04847195190519438,-0.10403102684067966,0.23225775895468004,0.26278324317695634,0.24171668167016078,0.19677332354174049,0.12190563725490197,0.2171839150847112,0.14000353294470946,0.0697589780670041,0.038885986029537446,0.060659808896813425,0.04047592897675269,0.02241260390175877,0.17069795567534415,0.26876504773765036,0.17620733517065934,0.09654199347589706,0.0023096457524218253,0.006250843928405803,0.003569104743384538,0.0013220915632235798
250,-0.06419059592657789,0.01702564102564108,-0.05225716092888766,-0.09944586095529492,0.23115351127745493,0.26182142857142854,0.23490879643456086,0.19987442191658863,0.14160595402587617,0.200016582300576,0.14967816091954028,0.08230410207622141,0.038562385398244484,0.061799758356826426,0.04075635605490241,0.023062964812904287,0.1891587326361792,0.25145015879520544,0.19261499729418133,0.09019526237297543,0.0023273092490802526,0.006308061274788612,0.00334005147352014,0.0012860854132192429
251,-0.06251630112625958,-0.0020379601226993005,-0.07030032467532468,-0.08830758174631692,0.23180761529717497,0.2655138301078368,0.24277011835897905,0.20078012803248463,0.13458637992831546,0.2111644535240041,0.14414093959731544,0.07895416666666664,0.03994528392896855,0.06289013429205878,0.03994313103375512,0.023016739308100623,0.17192478680274006,0.2656993166287016,0.18394931592039804,0.0905855855855856,0.0023553457057293344,0.006228877515918649,0.0030236056262456304,0.0014342431611494531
252,-0.05815243583027757,0.00242902208201895,-0.07522666326139699,-0.09023066104078765,0.23079570355678608,0.259861145100353,0.2426224191532654,0.1983781045751634,0.14058083418210168,0.20091396947845047,0.1399009547957688,0.07313084112149532,0.03815077978395025,0.060788749314604235,0.03917269241227753,0.022382055593064772,0.1825499628635091,0.26846767794632426,0.17456060978608312,0.10257598138679218,0.002168337405610874,0.005871704954793777,0.003915009460555275,0.0013242343718273542
253,-0.053447894060852985,0.011573352807529969,-0.07277978985021236,-0.10987817013151169,0.23530422916361082,0.26054936891816943,0.24134395069155307,0.19753344888862015,0.1456251132029581,0.205097005988024,0.14652403956751778,0.06961258385048605,0.03785610238841562,0.06237105173780143,0.039653077298128496,0.0231650975774553,0.1739338684206242,0.25550044898804997,0.18526991432347883,0.10711592094094818,0.0022814294898709474,0.0065588070659289704,0.004049654269204235,0.0012375407514611959
254,-0.04833528484686789,0.03799617773530822,-0.050539097022094165,-0.09346570234940028,0.23345202148210845,0.2607705951490544,0.24092171268811613,0.196423223168145,0.13476328502415458,0.1993756613756614,0.138918883501507,0.0784919345867171,0.039301681015867354,0.06283211562126156,0.038570588625112624,0.023521511168569993,0.18033242095186813,0.25780614657210404,0.17237784318972438,0.10306853556898853,0.002362024746821064,0.005636376735027135,0.00288691416391609,0.0012295434998074069
255,-0.05862413106810119,-0.004658241859607115,-0.05005494505494498,-0.09871782146170943,0.2335000844309355,0.2629200122365982,0.23745496270797473,0.19981955590743875,0.14344615421340184,0.23314475138121551,0.1357204411387535,0.08220887898281153,0.038289084333388124,0.06234290477324535,0.043537872741040914,0.022465858617590338,0.17023120127335578,0.25613781412046266,0.1786425438596491,0.09628586332811684,0.0023878286668434293,0.005788436174266762,0.004339146096207263,0.001433016704880448
256,-0.051371310912834534,0.011009062391076962,-0.05038066997916335,-0.10497569597878921,0.232997072678425,0.2614129773945725,0.2364704281455274,0.1944680412371134,0.13759862844814302,0.20343761046306116,0.1351841026419678,0.07874126600690926,0.037174850830511204,0.06501326967122724,0.04043036674334441,0.023423069095215063,0.17930872387454935,0.29011106887959803,0.18251629520605556,0.10124295201102618,0.002526775295848018,0.005449950832059947,0.0038715498701434,0.0011739203804806402
257,-0.06015024755399878,-0.006188558215857398,-0.062037037037037,-0.10046910022414342,0.23208574814137248,0.262125338082987,0.24444945848375452,0.1952345264175081,0.13529635823114083,0.1892520325203253,0.13713906447534768,0.07969806484685378,0.039279179873591114,0.06350727691103514,0.041139191818634326,0.02217139707324313,0.17986185383244202,0.25647579625158107,0.18704198960906224,0.0842190072924018,0.0023741828134915266,0.005934893731503896,0.0034801738077335116,0.0014035139923649857
258,-0.06348406988694758,0.000564784053156131,-0.05232981644746351,-0.09829026217228469,0.23316737727849665,0.2620671346292297,0.2399538966780346,0.20291979555435646,0.13195100595013032,0.20471373056994818,0.15095394736842108,0.07685860993948285,0.038688504970509435,0.0631480800353097,0.04122375954014589,0.02351785714941767,0.1681548613250153,0.26183666709868814,0.17717275127165028,0.09401987834300085,0.002275390293983052,0.00563135389476576,0.0032835194908106997,0.0012402654721388653
259,-0.05458411356085768,0.019719418306244685,-0.06183717533498448,-0.09770567310262582,0.23235513981231432,0.2592951180885492,0.2404688796891788,0.19715252291454496,0.12199848749272836,0.22545717557712014,0.14306053151311457,0.06755569611357087,0.038533835857588794,0.06022208883553421,0.041394108704822394,0.023145399807066452,0.17813484636812987,0.2529754798276538,0.1756400742115028,0.09124893314366996,0.0022960628474921023,0.00596839415272243,0.00360549723045811,0.0011796940099538973
260,-0.05848106060606059,0.00474901960784313,-0.046359504132231444,-0.09911921568627453,0.23593073839610956,0.26176281196300183,0.23875706814935485,0.19826072971314593,0.1408889629989713,0.22546869983948636,0.13253601340033502,0.06728062291434928,0.037337262889489964,0.06375072463768117,0.043214356509743465,0.023880207458478596,0.16316282951254235,0.26170144462279293,0.18100505877101628,0.09193212664319668,0.002181715766469833,0.005927402620991045,0.004625579013207388,0.0012598372290300083
261,-0.052194922730094434,-0.004772978959025509,-0.06285984848484846,-0.10860166708764839,0.23565645791812567,0.2621165864153263,0.24211638587199857,0.1983313387714063,0.12588001176149366,0.21737178436834342,0.1502597402597403,0.08229104364134017,0.040081535877519184,0.062174890315329925,0.03971989309511715,0.02402275780493157,0.17284387390093991,0.260407404760203,0.18519823092718365,0.09328680789404618,0.002155597014395754,0.0064677864185139,0.0026755919712246924,0.0014294939466908338
262,-0.06371883289124675,0.020827886710239607,-0.06351145948201348,-0.10425352894697504,0.23573837756176502,0.26300396941514737,0.23898934550989342,0.19521257561557467,0.14103358899761975,0.20739749676305563,0.14581429681429686,0.07449045212940482,0.03881572158524915,0.06248472123279966,0.03838539479059384,0.02260150239788681,0.17042632833424798,0.28504951270108414,0.1806275303643724,0.10489872644391184,0.0021799048592014564,0.005841909057437415,0.003359060118075248,0.0013755151591835282
263,-0.0570609719737627,0.004928944054686135,-0.06503740193395363,-0.11470939086294415,0.23282304947386673,0.26091568016614747,0.24135341644884883,0.2004535870841995,0.13777580637823578,0.2031157716542838,0.12805868960283323,0.08209584536850327,0.037956972896436986,0.05941919935734368,0.04099184588240905,0.022402103507984356,0.1683154481270377,0.25695196140130055,0.17041902329258649,0.09991055782371795,0.002189162645991366,0.006278195488721806,0.003440633295546641,0.0010789794766266642
264,-0.055297655645481725,0.03472727272727277,-0.057178217821782173,-0.10534412955465586,0.23360396955178106,0.26186856177520357,0.23913553664961842,0.19799498981574698,0.13880935828877006,0.20059064061790097,0.14605850304838497,0.07401633385261766,0.04023501423612096,0.06153100590588684,0.04196081236266247,0.022386791198666878,0.16833941770649133,0.2947435458467439,0.172665096807954,0.09095505617977528,0.0021991650948843568,0.0057469935481236495,0.003725905589542937,0.0013484204488910662
265,-0.056458307948499264,0.010402887846977238,-0.05399760902333814,-0.10236778846153845,0.23186225795700355,0.26386481868818046,0.2395780274656679,0.20023036332720082,0.12973152675139432,0.19952560407891817,0.13077666113767197,0.07489971538590323,0.03796209104983646,0.059084698324545604,0.039726892950391654,0.022955560617900904,0.17827147774112206,0.25960735287308423,0.16930066346247072,0.09638074156059767,0.002327160504402761,0.006005900933269755,0.0030301540017377317,0.0012975826929315301
266,-0.05099918565157807,0.024331315354980787,-0.06065214912780742,-0.09783338587641865,0.23291435529938453,0.26467147667147667,0.2382728486120942,0.19700708147850438,0.14083105713416888,0.2199213075060533,0.14408284869863663,0.08355187439709942,0.03797965859116676,0.061382071495859995,0.04037142754774217,0.0240050841726445,0.18379065386720922,0.2546483840783128,0.18812802042491109,0.09934302544905836,0.0024429877314347814,0.006029030865529899,0.004681951079529286,0.001326041827450216
267,-0.060208852931037976,-0.0021335054397934594,-0.04963786068201692,-0.09850403134410518,0.23420701578400757,0.2655147097530418,0.24037748866548397,0.20169399820790834,0.13782652900067122,0.2145657665350269,0.13059576031289843,0.07799319727891157,0.038527029292609885,0.06282597570201592,0.039597278782338215,0.022674013856296787,0.1777200521373072,0.25812580887885633,0.1702015027322404,0.10230018103406098,0.0024593427649583464,0.006208364338783863,0.0026034903691381124,0.0011752586973825929
268,-0.06370686456400737,0.020413279132791284,-0.06267001338688086,-0.0970670708601743,0.23383177087482923,0.2652386939938807,0.23706807124763782,0.1972341537966538,0.1307854871108135,0.22377809660449552,0.15718588746512602,0.06958116100766701,0.04012976765767702,0.061197538477027066,0.040291969732519944,0.02189554032388964,0.16198753591819978,0.2649089448703907,0.17631005600945482,0.10660622554484443,0.0021753243538735027,0.005816260750967243,0.0035371184720084624,0.0013163065306643976
269,-0.0615089298784951,0.002455272173582046,-0.05222308488612837,-0.10522201253768898,0.23476214073055732,0.2615463331791326,0.2374048700914801,0.19632685115349627,0.129231546784902,0.2336776129943503,0.12801090979933757,0.08175617330707469,0.039336750946050034,0.06319933475885008,0.04267167863554757,0.02338641715680047,0.16999116345409945,0.26497992173968826,0.17956203448627692,0.09632907433881344,0.002597576508848752,0.005881224563859297,0.0035273273362135295,0.001419825339451477
270,-0.06635137774178954,-0.007329434697855686,-0.056321036889331905,-0.11225640054895653,0.2332726974593965,0.2650898907103825,0.23695435767258974,0.19337634679024032,0.13482908627593737,0.23787570621468934,0.13963237893248498,0.07783263171322873,0.040570507705369026,0.06350869284369373,0.04026701262855274,0.023294307431800818,0.16238059511714964,0.2685552884615384,0.19424402066887722,0.09462578637472856,0.002212262017352685,0.006563530969545383,0.003720476845766176,0.0012383295740620737
271,-0.06263888888888888,0.0016318505775374526,-0.0672755417956657,-0.10398953427524857,0.23408820470039537,0.26430517168947754,0.23848551492540926,0.19855622698325498,0.13599047911547912,0.20187843015429227,0.14596822936846182,0.07644856606226973,0.038354326533912984,0.06316439982728843,0.03853224602406424,0.022524677488663755,0.1798728142707297,0.2609335579262587,0.17895948689553345,0.09889042322796317,0.0023306580361065546,0.005743846755260268,0.0035509484181461305,0.0012105049481717627
